0,Student,Not Employed/Unknown,*
1,White Collar/Admin,Employed,*
2,White Collar/Admin,Employed,*
3,White Collar/Admin,Employed,*
4,White Collar/Admin,Employed,*
5,Services/Sales,Employed,*
6,Agriculture,Employed,*
7,Blue Collar/Manual,Employed,*
8,Blue Collar/Manual,Employed,*
9,Blue Collar/Manual,Employed,*
10,Armed Forces,Employed,*
11,Other/Unknown,Not Employed/Unknown,*
12,Other/Unknown,Not Employed/Unknown,*
13,Other/Unknown,Not Employed/Unknown,*
14,Other/Unknown,Not Employed/Unknown,*
15,Other/Unknown,Not Employed/Unknown,*
16,Other/Unknown,Not Employed/Unknown,*
17,Other/Unknown,Not Employed/Unknown,*
18,Other/Unknown,Not Employed/Unknown,*
19,Other/Unknown,Not Employed/Unknown,*
20,Other/Unknown,Not Employed/Unknown,*
21,Other/Unknown,Not Employed/Unknown,*
22,Other/Unknown,Not Employed/Unknown,*
23,Other/Unknown,Not Employed/Unknown,*
24,Other/Unknown,Not Employed/Unknown,*
25,Other/Unknown,Not Employed/Unknown,*
26,Other/Unknown,Not Employed/Unknown,*
27,Other/Unknown,Not Employed/Unknown,*
28,Other/Unknown,Not Employed/Unknown,*
29,Other/Unknown,Not Employed/Unknown,*
30,Other/Unknown,Not Employed/Unknown,*
31,Other/Unknown,Not Employed/Unknown,*
32,Other/Unknown,Not Employed/Unknown,*
33,Other/Unknown,Not Employed/Unknown,*
34,Other/Unknown,Not Employed/Unknown,*
35,Other/Unknown,Not Employed/Unknown,*
36,Other/Unknown,Not Employed/Unknown,*
37,Other/Unknown,Not Employed/Unknown,*
38,Other/Unknown,Not Employed/Unknown,*
39,Other/Unknown,Not Employed/Unknown,*
40,Other/Unknown,Not Employed/Unknown,*
41,Other/Unknown,Not Employed/Unknown,*
42,Other/Unknown,Not Employed/Unknown,*
43,Other/Unknown,Not Employed/Unknown,*
44,Other/Unknown,Not Employed/Unknown,*
45,Other/Unknown,Not Employed/Unknown,*
46,Other/Unknown,Not Employed/Unknown,*
47,Other/Unknown,Not Employed/Unknown,*
48,Other/Unknown,Not Employed/Unknown,*
49,Other/Unknown,Not Employed/Unknown,*
50,Other/Unknown,Not Employed/Unknown,*
51,Other/Unknown,Not Employed/Unknown,*
52,Other/Unknown,Not Employed/Unknown,*
53,Other/Unknown,Not Employed/Unknown,*
54,Other/Unknown,Not Employed/Unknown,*
55,Other/Unknown,Not Employed/Unknown,*
56,Other/Unknown,Not Employed/Unknown,*
57,Other/Unknown,Not Employed/Unknown,*
58,Other/Unknown,Not Employed/Unknown,*
59,Other/Unknown,Not Employed/Unknown,*
60,Other/Unknown,Not Employed/Unknown,*
61,Other/Unknown,Not Employed/Unknown,*
62,Other/Unknown,Not Employed/Unknown,*
63,Other/Unknown,Not Employed/Unknown,*
64,Other/Unknown,Not Employed/Unknown,*
65,Other/Unknown,Not Employed/Unknown,*
66,Other/Unknown,Not Employed/Unknown,*
67,Other/Unknown,Not Employed/Unknown,*
68,Other/Unknown,Not Employed/Unknown,*
69,Other/Unknown,Not Employed/Unknown,*
70,Other/Unknown,Not Employed/Unknown,*
71,Other/Unknown,Not Employed/Unknown,*
72,Other/Unknown,Not Employed/Unknown,*
73,Other/Unknown,Not Employed/Unknown,*
74,Other/Unknown,Not Employed/Unknown,*
75,Other/Unknown,Not Employed/Unknown,*
76,Other/Unknown,Not Employed/Unknown,*
77,Other/Unknown,Not Employed/Unknown,*
78,Other/Unknown,Not Employed/Unknown,*
79,Other/Unknown,Not Employed/Unknown,*
80,Other/Unknown,Not Employed/Unknown,*
